"Genotype","Environment","Year","Rep","Block","Row","Col","trait","value","PopGroup"
"Mb-1205_12","Brau-2014","2014",NA,"1","2","15","DM",0.182892,"M. sinensis"
"Mb-1205_12","Brau-2014","2014",NA,"1","2","15","FW",0.22,"M. sinensis"
"Mb-1205_12","Brau-2014","2014",NA,"1","2","15","MC",16.8675,"M. sinensis"
"Mb-1231_18","Brau-2014","2014",NA,"1","4","15","DM",0.23061,"M. sinensis"
"Mb-1231_18","Brau-2014","2014",NA,"1","4","15","FW",0.31,"M. sinensis"
"Mb-1231_18","Brau-2014","2014",NA,"1","4","15","MC",25.6098,"M. sinensis"
"Mb-1238_1","Brau-2014","2014",NA,"1","6","15","DM",0.00170732,"M. sinensis"
"Mb-1238_1","Brau-2014","2014",NA,"1","6","15","FW",0.002,"M. sinensis"
"Mb-1238_1","Brau-2014","2014",NA,"1","6","15","MC",14.6341,"M. sinensis"
"Mb-1261_15","Brau-2014","2014",NA,"1","7","15","DM",0.37931,"M. sacchariflorus"
"Mb-1261_15","Brau-2014","2014",NA,"1","7","15","FW",0.44,"M. sacchariflorus"
"Mb-1261_15","Brau-2014","2014",NA,"1","7","15","MC",13.7931,"M. sacchariflorus"
"Mb-1353_14","Brau-2014","2014",NA,"1","9","15","DM",0.251035,"M. sacchariflorus"
"Mb-1353_14","Brau-2014","2014",NA,"1","9","15","FW",0.28,"M. sacchariflorus"
"Mb-1353_14","Brau-2014","2014",NA,"1","9","15","MC",10.3448,"M. sacchariflorus"
"Mb-1353_14","Brau-2014","2014",NA,"1","10","15","DM",0.274479,"M. sacchariflorus"
"Mb-1353_14","Brau-2014","2014",NA,"1","10","15","FW",0.31,"M. sacchariflorus"
"Mb-1353_14","Brau-2014","2014",NA,"1","10","15","MC",11.4583,"M. sacchariflorus"
"Mb-1485_42","Brau-2014","2014",NA,"1","14","15","DM",0.610366,"M. x gig"
"Mb-1485_42","Brau-2014","2014",NA,"1","14","15","FW",0.77,"M. x gig"
"Mb-1485_42","Brau-2014","2014",NA,"1","14","15","MC",20.7317,"M. x gig"
"Mb-1486_1","Brau-2014","2014",NA,"1","15","15","DM",0.933644,"M. x gig"
"Mb-1486_1","Brau-2014","2014",NA,"1","15","15","FW",1.11,"M. x gig"
"Mb-1486_1","Brau-2014","2014",NA,"1","15","15","MC",15.8879,"M. x gig"
"Mx-1548_12","Brau-2014","2014",NA,"1","16","15","DM",0.41506,"M. x gig"
"Mx-1548_12","Brau-2014","2014",NA,"1","16","15","FW",0.53,"M. x gig"
"Mx-1548_12","Brau-2014","2014",NA,"1","16","15","MC",21.6867,"M. x gig"
"Mx-1915_12","Brau-2014","2014",NA,"1","17","15","DM",0.258461,"M. x gig"
"Mx-1915_12","Brau-2014","2014",NA,"1","17","15","FW",0.32,"M. x gig"
"Mx-1915_12","Brau-2014","2014",NA,"1","17","15","MC",19.2308,"M. x gig"
"Mx-1932_13","Brau-2014","2014",NA,"1","17","16","DM",0.6075,"M. x gig"
"Mx-1932_13","Brau-2014","2014",NA,"1","17","16","FW",0.81,"M. x gig"
"Mx-1932_13","Brau-2014","2014",NA,"1","17","16","MC",25,"M. x gig"
"Mx-1933_11","Brau-2014","2014",NA,"1","16","16","DM",0.638077,"M. x gig"
"Mx-1933_11","Brau-2014","2014",NA,"1","16","16","FW",0.79,"M. x gig"
"Mx-1933_11","Brau-2014","2014",NA,"1","16","16","MC",19.2308,"M. x gig"
"Mx-1956_15","Brau-2014","2014",NA,"1","15","16","DM",0.418807,"M. x gig"
"Mx-1956_15","Brau-2014","2014",NA,"1","15","16","FW",0.55,"M. x gig"
"Mx-1956_15","Brau-2014","2014",NA,"1","15","16","MC",23.8532,"M. x gig"
"Mx-2446_1","Brau-2014","2014",NA,"1","14","16","DM",0.556279,"M. x gig"
"Mx-2446_1","Brau-2014","2014",NA,"1","14","16","FW",0.78,"M. x gig"
"Mx-2446_1","Brau-2014","2014",NA,"1","14","16","MC",28.6822,"M. x gig"
"Mx-2470_5","Brau-2014","2014",NA,"1","13","16","DM",0.374348,"M. sacchariflorus"
"Mx-2470_5","Brau-2014","2014",NA,"1","13","16","FW",0.41,"M. sacchariflorus"
"Mx-2470_5","Brau-2014","2014",NA,"1","13","16","MC",8.69565,"M. sacchariflorus"
"Mb-2","Brau-2014","2014",NA,"2","21","1","DM",0.13351,"M. sinensis"
"Mb-2","Brau-2014","2014",NA,"2","21","1","FW",0.18,"M. sinensis"
"Mb-2","Brau-2014","2014",NA,"2","21","1","MC",25.8278,"M. sinensis"
"Mb-3","Brau-2014","2014",NA,"2","22","1","DM",0.0505036,"M. sinensis"
"Mb-3","Brau-2014","2014",NA,"2","22","1","FW",0.06,"M. sinensis"
"Mb-3","Brau-2014","2014",NA,"2","22","1","MC",15.8273,"M. sinensis"
"Mb-9","Brau-2014","2014",NA,"2","24","1","DM",0.138686,"M. sinensis"
"Mb-9","Brau-2014","2014",NA,"2","24","1","FW",0.19,"M. sinensis"
"Mb-9","Brau-2014","2014",NA,"2","24","1","MC",27.0073,"M. sinensis"
"Mb-14","Brau-2014","2014",NA,"2","25","1","DM",0.280612,"M. sinensis"
"Mb-14","Brau-2014","2014",NA,"2","25","1","FW",0.33,"M. sinensis"
"Mb-14","Brau-2014","2014",NA,"2","25","1","MC",14.966,"M. sinensis"
"Mb-31","Brau-2014","2014",NA,"2","27","1","DM",0.125057,"M. sinensis"
"Mb-31","Brau-2014","2014",NA,"2","27","1","FW",0.17,"M. sinensis"
"Mb-31","Brau-2014","2014",NA,"2","27","1","MC",26.4368,"M. sinensis"
"Mb-35","Brau-2014","2014",NA,"2","28","1","DM",0.093,"M. sinensis"
"Mb-35","Brau-2014","2014",NA,"2","28","1","FW",0.12,"M. sinensis"
"Mb-35","Brau-2014","2014",NA,"2","28","1","MC",22.5,"M. sinensis"
"Mb-37","Brau-2014","2014",NA,"2","29","1","DM",0.404305,"M. sinensis"
"Mb-37","Brau-2014","2014",NA,"2","29","1","FW",0.56,"M. sinensis"
"Mb-37","Brau-2014","2014",NA,"2","29","1","MC",27.8027,"M. sinensis"
"Mb-70","Brau-2014","2014",NA,"2","31","1","DM",0.062906,"M. sinensis"
"Mb-70","Brau-2014","2014",NA,"2","31","1","FW",0.08,"M. sinensis"
"Mb-70","Brau-2014","2014",NA,"2","31","1","MC",21.3675,"M. sinensis"
"Mb-72","Brau-2014","2014",NA,"2","32","1","DM",0.0164384,"M. x gig"
"Mb-72","Brau-2014","2014",NA,"2","32","1","FW",0.02,"M. x gig"
"Mb-72","Brau-2014","2014",NA,"2","32","1","MC",17.8082,"M. x gig"
"Mb-74","Brau-2014","2014",NA,"2","33","1","DM",0.041,"M. sinensis"
"Mb-74","Brau-2014","2014",NA,"2","33","1","FW",0.05,"M. sinensis"
"Mb-74","Brau-2014","2014",NA,"2","33","1","MC",18,"M. sinensis"
"Mb-76","Brau-2014","2014",NA,"2","34","1","DM",0.22875,"M. sacchariflorus"
"Mb-76","Brau-2014","2014",NA,"2","34","1","FW",0.27,"M. sacchariflorus"
"Mb-76","Brau-2014","2014",NA,"2","34","1","MC",15.2778,"M. sacchariflorus"
"Mb-86","Brau-2014","2014",NA,"2","35","2","DM",0.0492029,"M. sinensis"
"Mb-86","Brau-2014","2014",NA,"2","35","2","FW",0.07,"M. sinensis"
"Mb-86","Brau-2014","2014",NA,"2","35","2","MC",29.7101,"M. sinensis"
"Mb-94","Brau-2014","2014",NA,"2","34","2","DM",0.0178788,"M. sacchariflorus"
"Mb-94","Brau-2014","2014",NA,"2","34","2","FW",0.02,"M. sacchariflorus"
"Mb-94","Brau-2014","2014",NA,"2","34","2","MC",10.6061,"M. sacchariflorus"
"Mb-102","Brau-2014","2014",NA,"2","33","2","DM",0.00351064,"M. sinensis"
"Mb-102","Brau-2014","2014",NA,"2","33","2","FW",0.005,"M. sinensis"
"Mb-102","Brau-2014","2014",NA,"2","33","2","MC",29.7872,"M. sinensis"
"Mb-104","Brau-2014","2014",NA,"2","32","2","DM",0.07,"M. x gig"
"Mb-104","Brau-2014","2014",NA,"2","32","2","FW",0.08,"M. x gig"
"Mb-104","Brau-2014","2014",NA,"2","32","2","MC",12.5,"M. x gig"
"Mb-99","Brau-2014","2014",NA,"2","31","2","DM",0.377314,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","31","2","FW",0.48,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","31","2","MC",21.393,"M. sinensis"
"Mb-109","Brau-2014","2014",NA,"2","30","2","DM",0.0581818,"M. sinensis"
"Mb-109","Brau-2014","2014",NA,"2","30","2","FW",0.08,"M. sinensis"
"Mb-109","Brau-2014","2014",NA,"2","30","2","MC",27.2727,"M. sinensis"
"Mb-110","Brau-2014","2014",NA,"2","29","2","DM",0.230886,"M. sinensis"
"Mb-110","Brau-2014","2014",NA,"2","29","2","FW",0.32,"M. sinensis"
"Mb-110","Brau-2014","2014",NA,"2","29","2","MC",27.8481,"M. sinensis"
"Mb-111","Brau-2014","2014",NA,"2","28","2","DM",0.0570731,"M. sinensis"
"Mb-111","Brau-2014","2014",NA,"2","28","2","FW",0.09,"M. sinensis"
"Mb-111","Brau-2014","2014",NA,"2","28","2","MC",36.5854,"M. sinensis"
"Mb-113","Brau-2014","2014",NA,"2","27","2","DM",0.055935,"M. sinensis"
"Mb-113","Brau-2014","2014",NA,"2","27","2","FW",0.08,"M. sinensis"
"Mb-113","Brau-2014","2014",NA,"2","27","2","MC",30.0813,"M. sinensis"
"Mb-115","Brau-2014","2014",NA,"2","26","2","DM",0.0503226,"M. sinensis"
"Mb-115","Brau-2014","2014",NA,"2","26","2","FW",0.06,"M. sinensis"
"Mb-115","Brau-2014","2014",NA,"2","26","2","MC",16.129,"M. sinensis"
"Mb-140","Brau-2014","2014",NA,"2","23","2","DM",0.465084,"M. sacchariflorus"
"Mb-140","Brau-2014","2014",NA,"2","23","2","FW",0.56,"M. sacchariflorus"
"Mb-140","Brau-2014","2014",NA,"2","23","2","MC",16.9492,"M. sacchariflorus"
"Mb-142","Brau-2014","2014",NA,"2","22","2","DM",0.366765,"M. sacchariflorus"
"Mb-142","Brau-2014","2014",NA,"2","22","2","FW",0.43,"M. sacchariflorus"
"Mb-142","Brau-2014","2014",NA,"2","22","2","MC",14.7059,"M. sacchariflorus"
"Mb-144","Brau-2014","2014",NA,"2","21","2","DM",0.315781,"M. sacchariflorus"
"Mb-144","Brau-2014","2014",NA,"2","21","2","FW",0.47,"M. sacchariflorus"
"Mb-144","Brau-2014","2014",NA,"2","21","2","MC",32.8125,"M. sacchariflorus"
"Mb-146","Brau-2014","2014",NA,"2","20","2","DM",0.203415,"M. sacchariflorus"
"Mb-146","Brau-2014","2014",NA,"2","20","2","FW",0.24,"M. sacchariflorus"
"Mb-146","Brau-2014","2014",NA,"2","20","2","MC",15.2439,"M. sacchariflorus"
"Mb-147","Brau-2014","2014",NA,"2","20","3","DM",0.292174,"M. x gig"
"Mb-147","Brau-2014","2014",NA,"2","20","3","FW",0.42,"M. x gig"
"Mb-147","Brau-2014","2014",NA,"2","20","3","MC",30.4348,"M. x gig"
"Mb-148","Brau-2014","2014",NA,"2","21","3","DM",0.465507,"M. x gig"
"Mb-148","Brau-2014","2014",NA,"2","21","3","FW",0.66,"M. x gig"
"Mb-148","Brau-2014","2014",NA,"2","21","3","MC",29.4686,"M. x gig"
"Mb-149","Brau-2014","2014",NA,"2","22","3","DM",0.531324,"M. x gig"
"Mb-149","Brau-2014","2014",NA,"2","22","3","FW",0.71,"M. x gig"
"Mb-149","Brau-2014","2014",NA,"2","22","3","MC",25.1656,"M. x gig"
"Mb-166","Brau-2014","2014",NA,"2","23","3","DM",0.153333,"M. sacchariflorus"
"Mb-166","Brau-2014","2014",NA,"2","23","3","FW",0.22,"M. sacchariflorus"
"Mb-166","Brau-2014","2014",NA,"2","23","3","MC",30.303,"M. sacchariflorus"
"Mb-167","Brau-2014","2014",NA,"2","24","3","DM",0.228549,"M. sinensis"
"Mb-167","Brau-2014","2014",NA,"2","24","3","FW",0.31,"M. sinensis"
"Mb-167","Brau-2014","2014",NA,"2","24","3","MC",26.2745,"M. sinensis"
"Mb-177","Brau-2014","2014",NA,"2","25","3","DM",0.461558,"M. sacchariflorus"
"Mb-177","Brau-2014","2014",NA,"2","25","3","FW",0.55,"M. sacchariflorus"
"Mb-177","Brau-2014","2014",NA,"2","25","3","MC",16.0804,"M. sacchariflorus"
"Mb-99","Brau-2014","2014",NA,"2","26","3","DM",0.528366,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","26","3","FW",0.7,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","26","3","MC",24.5192,"M. sinensis"
"Mb-188","Brau-2014","2014",NA,"2","28","3","DM",0.732858,"M. x gig"
"Mb-188","Brau-2014","2014",NA,"2","28","3","FW",0.95,"M. x gig"
"Mb-188","Brau-2014","2014",NA,"2","28","3","MC",22.8571,"M. x gig"
"Mb-221","Brau-2014","2014",NA,"2","29","3","DM",0.0584946,"M. sinensis"
"Mb-221","Brau-2014","2014",NA,"2","29","3","FW",0.08,"M. sinensis"
"Mb-221","Brau-2014","2014",NA,"2","29","3","MC",26.8817,"M. sinensis"
"Mb-226","Brau-2014","2014",NA,"2","30","3","DM",0.692181,"M. sacchariflorus"
"Mb-226","Brau-2014","2014",NA,"2","30","3","FW",0.81,"M. sacchariflorus"
"Mb-226","Brau-2014","2014",NA,"2","30","3","MC",14.5455,"M. sacchariflorus"
"Mb-229","Brau-2014","2014",NA,"2","31","3","DM",0.0744681,"M. sinensis"
"Mb-229","Brau-2014","2014",NA,"2","31","3","FW",0.1,"M. sinensis"
"Mb-229","Brau-2014","2014",NA,"2","31","3","MC",25.5319,"M. sinensis"
"Mb-272","Brau-2014","2014",NA,"2","34","3","DM",0.132284,"M. sacchariflorus"
"Mb-272","Brau-2014","2014",NA,"2","34","3","FW",0.16,"M. sacchariflorus"
"Mb-272","Brau-2014","2014",NA,"2","34","3","MC",17.3228,"M. sacchariflorus"
"Mb-297","Brau-2014","2014",NA,"2","35","3","DM",0.147826,"M. sacchariflorus"
"Mb-297","Brau-2014","2014",NA,"2","35","3","FW",0.17,"M. sacchariflorus"
"Mb-297","Brau-2014","2014",NA,"2","35","3","MC",13.0435,"M. sacchariflorus"
"Mb-306","Brau-2014","2014",NA,"2","35","4","DM",0.505,"M. sinensis"
"Mb-306","Brau-2014","2014",NA,"2","35","4","FW",0.61,"M. sinensis"
"Mb-306","Brau-2014","2014",NA,"2","35","4","MC",17.2131,"M. sinensis"
"Mb-307","Brau-2014","2014",NA,"2","34","4","DM",1.67194,"M. x gig"
"Mb-307","Brau-2014","2014",NA,"2","34","4","FW",2.25,"M. x gig"
"Mb-307","Brau-2014","2014",NA,"2","34","4","MC",25.6917,"M. x gig"
"Mb-308","Brau-2014","2014",NA,"2","33","4","DM",0.478622,"M. x gig"
"Mb-308","Brau-2014","2014",NA,"2","33","4","FW",0.63,"M. x gig"
"Mb-308","Brau-2014","2014",NA,"2","33","4","MC",24.0283,"M. x gig"
"Mb-309","Brau-2014","2014",NA,"2","32","4","DM",0.431649,"M. x gig"
"Mb-309","Brau-2014","2014",NA,"2","32","4","FW",0.53,"M. x gig"
"Mb-309","Brau-2014","2014",NA,"2","32","4","MC",18.5567,"M. x gig"
"Mb-310","Brau-2014","2014",NA,"2","31","4","DM",0.0251163,"M. x gig"
"Mb-310","Brau-2014","2014",NA,"2","31","4","FW",0.04,"M. x gig"
"Mb-310","Brau-2014","2014",NA,"2","31","4","MC",37.2093,"M. x gig"
"Mb-353","Brau-2014","2014",NA,"2","29","4","DM",0.480975,"M. sacchariflorus"
"Mb-353","Brau-2014","2014",NA,"2","29","4","FW",0.58,"M. sacchariflorus"
"Mb-353","Brau-2014","2014",NA,"2","29","4","MC",17.0732,"M. sacchariflorus"
"Mb-383_1","Brau-2014","2014",NA,"2","26","4","DM",0.778349,"M. sacchariflorus"
"Mb-383_1","Brau-2014","2014",NA,"2","26","4","FW",0.95,"M. sacchariflorus"
"Mb-383_1","Brau-2014","2014",NA,"2","26","4","MC",18.0685,"M. sacchariflorus"
"Mb-391","Brau-2014","2014",NA,"2","25","4","DM",0.164746,"M. sacchariflorus"
"Mb-391","Brau-2014","2014",NA,"2","25","4","FW",0.27,"M. sacchariflorus"
"Mb-391","Brau-2014","2014",NA,"2","25","4","MC",38.9831,"M. sacchariflorus"
"Mb-393_1","Brau-2014","2014",NA,"2","24","4","DM",0.211842,"M. sacchariflorus"
"Mb-393_1","Brau-2014","2014",NA,"2","24","4","FW",0.23,"M. sacchariflorus"
"Mb-393_1","Brau-2014","2014",NA,"2","24","4","MC",7.8947,"M. sacchariflorus"
"Mb-397","Brau-2014","2014",NA,"2","23","4","DM",0.108621,"M. sacchariflorus"
"Mb-397","Brau-2014","2014",NA,"2","23","4","FW",0.14,"M. sacchariflorus"
"Mb-397","Brau-2014","2014",NA,"2","23","4","MC",22.4138,"M. sacchariflorus"
"Mb-99","Brau-2014","2014",NA,"2","21","4","DM",0.154622,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","21","4","FW",0.2,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","21","4","MC",22.6891,"M. sinensis"
"Mb-401","Brau-2014","2014",NA,"2","20","4","DM",0.121838,"M. sacchariflorus"
"Mb-401","Brau-2014","2014",NA,"2","20","4","FW",0.14,"M. sacchariflorus"
"Mb-401","Brau-2014","2014",NA,"2","20","4","MC",12.973,"M. sacchariflorus"
"Mb-411","Brau-2014","2014",NA,"2","20","5","DM",0.174231,"M. sacchariflorus"
"Mb-411","Brau-2014","2014",NA,"2","20","5","FW",0.21,"M. sacchariflorus"
"Mb-411","Brau-2014","2014",NA,"2","20","5","MC",17.033,"M. sacchariflorus"
"Mb-416","Brau-2014","2014",NA,"2","21","5","DM",0.291705,"M. sacchariflorus"
"Mb-416","Brau-2014","2014",NA,"2","21","5","FW",0.34,"M. sacchariflorus"
"Mb-416","Brau-2014","2014",NA,"2","21","5","MC",14.2045,"M. sacchariflorus"
"Mb-425_1","Brau-2014","2014",NA,"2","22","5","DM",0.0863636,"M. sacchariflorus"
"Mb-425_1","Brau-2014","2014",NA,"2","22","5","FW",0.1,"M. sacchariflorus"
"Mb-425_1","Brau-2014","2014",NA,"2","22","5","MC",13.6364,"M. sacchariflorus"
"Mb-431_1","Brau-2014","2014",NA,"2","24","5","DM",0.161852,"M. sacchariflorus"
"Mb-431_1","Brau-2014","2014",NA,"2","24","5","FW",0.19,"M. sacchariflorus"
"Mb-431_1","Brau-2014","2014",NA,"2","24","5","MC",14.8148,"M. sacchariflorus"
"Mb-434_1","Brau-2014","2014",NA,"2","27","5","DM",0.0802174,"M. sinensis"
"Mb-434_1","Brau-2014","2014",NA,"2","27","5","FW",0.09,"M. sinensis"
"Mb-434_1","Brau-2014","2014",NA,"2","27","5","MC",10.8696,"M. sinensis"
"Mx-437_90","Brau-2014","2014",NA,"2","28","5","DM",0.591429,"M. x gig"
"Mx-437_90","Brau-2014","2014",NA,"2","28","5","FW",0.66,"M. x gig"
"Mx-437_90","Brau-2014","2014",NA,"2","28","5","MC",10.3896,"M. x gig"
"Mb-485_1","Brau-2014","2014",NA,"2","29","5","DM",0.534322,"M. sacchariflorus"
"Mb-485_1","Brau-2014","2014",NA,"2","29","5","FW",0.65,"M. sacchariflorus"
"Mb-485_1","Brau-2014","2014",NA,"2","29","5","MC",17.7966,"M. sacchariflorus"
"Mb-486","Brau-2014","2014",NA,"2","30","5","DM",0.302395,"M. sacchariflorus"
"Mb-486","Brau-2014","2014",NA,"2","30","5","FW",0.38,"M. sacchariflorus"
"Mb-486","Brau-2014","2014",NA,"2","30","5","MC",20.4225,"M. sacchariflorus"
"Mb-488_15","Brau-2014","2014",NA,"2","31","5","DM",0.125349,"M. sacchariflorus"
"Mb-488_15","Brau-2014","2014",NA,"2","31","5","FW",0.14,"M. sacchariflorus"
"Mb-488_15","Brau-2014","2014",NA,"2","31","5","MC",10.4651,"M. sacchariflorus"
"Mb-490_10","Brau-2014","2014",NA,"2","33","5","DM",0.508056,"M. sacchariflorus"
"Mb-490_10","Brau-2014","2014",NA,"2","33","5","FW",0.59,"M. sacchariflorus"
"Mb-490_10","Brau-2014","2014",NA,"2","33","5","MC",13.8889,"M. sacchariflorus"
"Mb-490_10","Brau-2014","2014",NA,"2","34","5","DM",0.449727,"M. sacchariflorus"
"Mb-490_10","Brau-2014","2014",NA,"2","34","5","FW",0.51,"M. sacchariflorus"
"Mb-490_10","Brau-2014","2014",NA,"2","34","5","MC",11.8182,"M. sacchariflorus"
"Mb-494_1","Brau-2014","2014",NA,"2","35","5","DM",0.208816,"M. sacchariflorus"
"Mb-494_1","Brau-2014","2014",NA,"2","35","5","FW",0.23,"M. sacchariflorus"
"Mb-494_1","Brau-2014","2014",NA,"2","35","5","MC",9.21053,"M. sacchariflorus"
"Mb-498_1","Brau-2014","2014",NA,"2","35","6","DM",0.0058,"M. sacchariflorus"
"Mb-498_1","Brau-2014","2014",NA,"2","35","6","FW",0.008,"M. sacchariflorus"
"Mb-498_1","Brau-2014","2014",NA,"2","35","6","MC",27.5,"M. sacchariflorus"
"Mb-502_1","Brau-2014","2014",NA,"2","34","6","DM",1.06547,"M. sacchariflorus"
"Mb-502_1","Brau-2014","2014",NA,"2","34","6","FW",1.19,"M. sacchariflorus"
"Mb-502_1","Brau-2014","2014",NA,"2","34","6","MC",10.4651,"M. sacchariflorus"
"Mb-505_1","Brau-2014","2014",NA,"2","33","6","DM",0.355575,"M. sacchariflorus"
"Mb-505_1","Brau-2014","2014",NA,"2","33","6","FW",0.41,"M. sacchariflorus"
"Mb-505_1","Brau-2014","2014",NA,"2","33","6","MC",13.2743,"M. sacchariflorus"
"Mb-99","Brau-2014","2014",NA,"2","32","6","DM",0.39168,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","32","6","FW",0.51,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","32","6","MC",23.2,"M. sinensis"
"Mb-526_13","Brau-2014","2014",NA,"2","28","6","DM",0.121111,"M. sinensis"
"Mb-526_13","Brau-2014","2014",NA,"2","28","6","FW",0.14,"M. sinensis"
"Mb-526_13","Brau-2014","2014",NA,"2","28","6","MC",13.4921,"M. sinensis"
"Mb-527_1","Brau-2014","2014",NA,"2","27","6","DM",0.0960227,"M. sinensis"
"Mb-527_1","Brau-2014","2014",NA,"2","27","6","FW",0.13,"M. sinensis"
"Mb-527_1","Brau-2014","2014",NA,"2","27","6","MC",26.1364,"M. sinensis"
"Mb-533_1","Brau-2014","2014",NA,"2","26","6","DM",0.0713043,"M. sinensis"
"Mb-533_1","Brau-2014","2014",NA,"2","26","6","FW",0.08,"M. sinensis"
"Mb-533_1","Brau-2014","2014",NA,"2","26","6","MC",10.8696,"M. sinensis"
"Mb-539_1","Brau-2014","2014",NA,"2","25","6","DM",0.00904762,"M. sinensis"
"Mb-539_1","Brau-2014","2014",NA,"2","25","6","FW",0.01,"M. sinensis"
"Mb-539_1","Brau-2014","2014",NA,"2","25","6","MC",9.52381,"M. sinensis"
"Mb-585_1","Brau-2014","2014",NA,"2","23","6","DM",0.0297297,"M. sinensis"
"Mb-585_1","Brau-2014","2014",NA,"2","23","6","FW",0.04,"M. sinensis"
"Mb-585_1","Brau-2014","2014",NA,"2","23","6","MC",25.6757,"M. sinensis"
"Mb-628_1","Brau-2014","2014",NA,"2","22","6","DM",0.0796403,"M. sacchariflorus"
"Mb-628_1","Brau-2014","2014",NA,"2","22","6","FW",0.09,"M. sacchariflorus"
"Mb-628_1","Brau-2014","2014",NA,"2","22","6","MC",11.5108,"M. sacchariflorus"
"Mb-770_18","Brau-2014","2014",NA,"2","22","7","DM",0.12379,"M. sacchariflorus"
"Mb-770_18","Brau-2014","2014",NA,"2","22","7","FW",0.14,"M. sacchariflorus"
"Mb-770_18","Brau-2014","2014",NA,"2","22","7","MC",11.5789,"M. sacchariflorus"
"Mb-779_14","Brau-2014","2014",NA,"2","26","7","DM",0.219298,"M. sacchariflorus"
"Mb-779_14","Brau-2014","2014",NA,"2","26","7","FW",0.25,"M. sacchariflorus"
"Mb-779_14","Brau-2014","2014",NA,"2","26","7","MC",12.2807,"M. sacchariflorus"
"Mb-99","Brau-2014","2014",NA,"2","28","7","DM",0.284268,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","28","7","FW",0.37,"M. sinensis"
"Mb-99","Brau-2014","2014",NA,"2","28","7","MC",23.1707,"M. sinensis"
"Mb-787_13","Brau-2014","2014",NA,"2","31","7","DM",0.361782,"M. sacchariflorus"
"Mb-787_13","Brau-2014","2014",NA,"2","31","7","FW",0.42,"M. sacchariflorus"
"Mb-787_13","Brau-2014","2014",NA,"2","31","7","MC",13.8614,"M. sacchariflorus"
"Mb-810_11","Brau-2014","2014",NA,"2","35","7","DM",0.296326,"M. sacchariflorus"
"Mb-810_11","Brau-2014","2014",NA,"2","35","7","FW",0.33,"M. sacchariflorus"
"Mb-810_11","Brau-2014","2014",NA,"2","35","7","MC",10.2041,"M. sacchariflorus"
"Mb-819_19","Brau-2014","2014",NA,"2","34","8","DM",0.251967,"M. sacchariflorus"
"Mb-819_19","Brau-2014","2014",NA,"2","34","8","FW",0.29,"M. sacchariflorus"
"Mb-819_19","Brau-2014","2014",NA,"2","34","8","MC",13.1148,"M. sacchariflorus"
"Mb-819_19","Brau-2014","2014",NA,"2","33","8","DM",0.264783,"M. sacchariflorus"
"Mb-819_19","Brau-2014","2014",NA,"2","33","8","FW",0.28,"M. sacchariflorus"
"Mb-819_19","Brau-2014","2014",NA,"2","33","8","MC",5.43478,"M. sacchariflorus"
"Mb-851_1","Brau-2014","2014",NA,"2","26","8","DM",0.0986885,"M. sinensis"
"Mb-851_1","Brau-2014","2014",NA,"2","26","8","FW",0.14,"M. sinensis"
"Mb-851_1","Brau-2014","2014",NA,"2","26","8","MC",29.5082,"M. sinensis"
"Mb-884_1","Brau-2014","2014",NA,"2","24","8","DM",0.218182,"M. sacchariflorus"
"Mb-884_1","Brau-2014","2014",NA,"2","24","8","FW",0.25,"M. sacchariflorus"
"Mb-884_1","Brau-2014","2014",NA,"2","24","8","MC",12.7273,"M. sacchariflorus"
"Mb-893_11","Brau-2014","2014",NA,"2","21","9","DM",0.080597,"M. sinensis"
"Mb-893_11","Brau-2014","2014",NA,"2","21","9","FW",0.1,"M. sinensis"
"Mb-893_11","Brau-2014","2014",NA,"2","21","9","MC",19.403,"M. sinensis"
"Mb-910_11","Brau-2014","2014",NA,"2","25","9","DM",0.438709,"M. sinensis"
"Mb-910_11","Brau-2014","2014",NA,"2","25","9","FW",0.68,"M. sinensis"
"Mb-910_11","Brau-2014","2014",NA,"2","25","9","MC",35.4839,"M. sinensis"
"Mb-913_17","Brau-2014","2014",NA,"2","26","9","DM",0.054,"M. sacchariflorus"
"Mb-913_17","Brau-2014","2014",NA,"2","26","9","FW",0.06,"M. sacchariflorus"
"Mb-913_17","Brau-2014","2014",NA,"2","26","9","MC",10,"M. sacchariflorus"
"Mb-914_13","Brau-2014","2014",NA,"2","27","9","DM",0.120375,"M. sinensis"
"Mb-914_13","Brau-2014","2014",NA,"2","27","9","FW",0.18,"M. sinensis"
"Mb-914_13","Brau-2014","2014",NA,"2","27","9","MC",33.125,"M. sinensis"
"Mb-928_18","Brau-2014","2014",NA,"2","33","9","DM",0.21434,"M. sinensis"
"Mb-928_18","Brau-2014","2014",NA,"2","33","9","FW",0.32,"M. sinensis"
"Mb-928_18","Brau-2014","2014",NA,"2","33","9","MC",33.0189,"M. sinensis"
"Mb-930","Brau-2014","2014",NA,"2","34","9","DM",0.233623,"M. sinensis"
